UNITID,OPEID,INSTNM,CITY,Year,UGDS,MAIN,NUMBRANCH,HIGHDEG,REGION,LOCALE,LOCALE2,CCSIZSET,PCTPELL,AVGFACSAL,PFTFAC,PRGMOFR,BOOKSUPPLY,ROOMBOARD_ON,ROOMBOARD_OFF,OTHEREXPENSE_ON,OTHEREXPENSE_OFF,ADMCON7,MDCOST_ALL,MDEARN_ALL,UGDS_WOMEN,UGDS_MEN,ADM_RATE,SAT_AVG,ACTCMMID,RET_FT4,C150_4,MD_EARN_WNE_P10,TUITIONFEE_IN,TUITIONFEE_OUT,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,OPENADMP,won,lost,tied,notes,win_percentage
199193,00297200,North Carolina State University at Raleigh,Raleigh,2003,20314.0,1,1,4,5,,,,,7573.0,0.9587,,800.0,5918.0,6434.0,1500.0,1800.0,1.0,,,0.4164,0.5836,0.5946,1195.0,,,0.6281,,3970.0,15818.0,,,,,2.0,8.0,5.0,,,0.6153846153846154
199847,00297800,Wake Forest University,Winston-Salem,2003,4008.0,1,1,4,5,,,,,8157.0,0.7913,,710.0,7600.0,7600.0,1600.0,1600.0,1.0,,,0.512,0.488,0.4518,1315.0,,,0.8711,,26490.0,26490.0,,,,,2.0,5.0,7.0,,,0.4166666666666667
200800,00312300,University of Akron Main Campus,Akron,2003,17333.0,1,2,4,3,,,,,6704.0,0.4826,,800.0,6268.0,8074.0,2504.0,3710.0,-2.0,,,0.5344,0.4656,,,,,0.4686,,6809.0,14298.0,,,,,1.0,7.0,5.0,,,0.5833333333333334
201441,00301800,Bowling Green State University-Main Campus,Bowling Green,2003,15188.0,1,2,4,3,,,,,6017.0,0.7927,,902.0,6180.0,6260.0,2414.0,3088.0,1.0,,,0.5554,0.4446,0.9029,1010.0,22.0,,0.6483,,7408.0,14368.0,,,,,2.0,11.0,3.0,,,0.7857142857142857
201885,00312500,University of Cincinnati-Main Campus,Cincinnati,2003,18514.0,1,3,4,3,,,,,7314.0,0.523,,815.0,7113.0,7200.0,4440.0,4400.0,1.0,,,0.4816,0.5184,0.8761,1054.0,23.0,,0.4084,,7623.0,19230.0,,,,,2.0,5.0,7.0,,,0.4166666666666667
202480,00312700,University of Dayton,Dayton,2003,6967.0,1,1,4,3,,,,,7081.0,0.6245,,800.0,6260.0,6760.0,1200.0,1200.0,1.0,,,0.4966,0.5034,0.8195,1113.0,24.0,,0.7559,,18390.0,18390.0,,,,,2.0,9.0,2.0,,(I-AA play not counted),0.8181818181818182
203517,00305100,Kent State University at Kent,Kent,2003,18488.0,1,8,4,3,,,,,6674.0,0.6342,,990.0,6050.0,6050.0,2978.0,2978.0,1.0,,,0.5949,0.4051,0.894,1010.0,22.0,,0.4905,,6882.0,13314.0,,,,,2.0,5.0,7.0,,,0.4166666666666667
204796,00309000,Ohio State University-Main Campus,Columbus,2003,36224.0,1,6,4,3,,,,,8698.0,0.7924,,990.0,6781.0,6781.0,2984.0,4803.0,1.0,,,0.4742,0.5258,0.7203,1173.0,26.0,,0.621,,6651.0,16638.0,,,,,2.0,13.0,1.0,,,0.9285714285714286
204796,00309000,Ohio State University-Main Campus,Columbus,2003,36224.0,1,6,4,3,,,,,8698.0,0.7924,,990.0,6781.0,6781.0,2984.0,4803.0,1.0,,,0.4742,0.5258,0.7203,1173.0,26.0,,0.621,,6651.0,16638.0,,,,,2.0,11.0,2.0,,,0.8461538461538461
204857,00310000,Ohio University-Main Campus,Athens,2003,17061.0,1,6,4,3,,,,,6704.0,0.7459,,825.0,7320.0,7320.0,2634.0,2634.0,1.0,,,0.5384,0.4616,0.7911,1106.0,24.0,,0.7029,,7128.0,15351.0,,,,,2.0,2.0,10.0,,,0.16666666666666666
206084,00313100,University of Toledo,Toledo,2003,12828.0,1,1,4,3,,,,,6530.0,0.6124,,750.0,7044.0,5729.0,3206.0,3902.0,-2.0,,,0.5084,0.4916,,,,,0.4029,,6415.0,15054.0,,,,,1.0,8.0,4.0,,,0.6666666666666666
207388,00317000,Oklahoma State University-Main Campus,Stillwater,2003,18788.0,1,1,4,6,,,,,5833.0,0.8855,,960.0,6150.0,6150.0,2980.0,2980.0,1.0,,,0.4933,0.5067,0.8876,1092.0,24.0,,0.5834,,3520.0,9420.0,,,,,2.0,9.0,4.0,,,0.6923076923076923
207500,00318400,University of Oklahoma-Norman Campus,Norman,2003,20529.0,1,1,4,6,,,,,6558.0,0.8153,,936.0,5485.0,5650.0,4104.0,4104.0,1.0,,,0.4964,0.5036,0.8155,1185.0,26.0,,0.5389,,3983.0,10112.0,,,,,2.0,12.0,2.0,,,0.8571428571428571
207971,00318500,University of Tulsa,Tulsa,2003,2604.0,1,1,4,6,,,,,7009.0,0.7273,,1200.0,5640.0,5870.0,3554.0,3554.0,1.0,,,0.5019,0.4981,0.7622,1165.0,26.0,,0.5463,,16805.0,16805.0,,,,,2.0,8.0,5.0,,,0.6153846153846154
209542,00321000,Oregon State University,Corvallis,2003,15306.0,1,2,4,8,,,,,6430.0,0.7594,,1350.0,6336.0,6336.0,2082.0,2082.0,1.0,,,0.4652,0.5348,0.7536,1070.0,23.0,,0.6057,,4869.0,17625.0,,,,,2.0,8.0,5.0,,,0.6153846153846154
209542,00321000,Oregon State University,Corvallis,2003,15306.0,1,2,4,8,,,,,6430.0,0.7594,,1350.0,6336.0,6336.0,2082.0,2082.0,1.0,,,0.4652,0.5348,0.7536,1070.0,23.0,,0.6057,,4869.0,17625.0,,,,,2.0,8.0,5.0,,,0.6153846153846154
211291,00323800,Bucknell University,Lewisburg,2003,3459.0,1,1,4,2,,,,,7334.0,1.0,,750.0,6302.0,6302.0,1788.0,1788.0,1.0,,,0.5033,0.4967,0.3842,1300.0,,,0.8864,,28960.0,28960.0,,,,,2.0,6.0,6.0,,(I-AA play not counted),0.5
212106,00325800,Duquesne University,Pittsburgh,2003,5674.0,1,1,4,2,,,,,6667.0,1.0,,600.0,7482.0,7482.0,1150.0,1150.0,1.0,,,0.5902,0.4098,0.8423,1114.0,24.0,,0.7267,,19425.0,19425.0,,,,,2.0,8.0,3.0,,(I-AA play not counted),0.7272727272727273
215062,00337800,University of Pennsylvania,Philadelphia,2003,11027.0,1,1,4,2,,,,,12138.0,0.8491,,810.0,8642.0,8642.0,1600.0,1600.0,1.0,,,0.5055,0.4945,0.2038,1405.0,30.0,,0.9191,,29318.0,29318.0,,,,,2.0,10.0,0.0,,(I-AA play not counted),1.0
215293,00337900,University of Pittsburgh-Pittsburgh Campus,Pittsburgh,2003,16913.0,1,1,4,2,,,,,8086.0,0.7218,,700.0,6800.0,6870.0,1900.0,1900.0,1.0,,,0.523,0.477,0.5478,1193.0,26.0,,0.649,,9274.0,18586.0,,,,,2.0,8.0,5.0,,,0.6153846153846154
216339,00337100,Temple University,Philadelphia,2003,21458.0,1,1,4,2,,,,,8274.0,0.5041,,800.0,7098.0,7098.0,4213.0,4213.0,1.0,,,0.5742,0.4258,0.6133,1057.0,22.0,,0.5314,,8594.0,15354.0,,,,,2.0,1.0,11.0,,,0.08333333333333333
216597,00338800,Villanova University,Villanova,2003,6879.0,1,1,4,2,,,,,7693.0,0.5597,,900.0,8810.0,8810.0,1500.0,1500.0,1.0,,,0.5095,0.4905,0.5306,1275.0,,,0.846,,27405.0,27405.0,,,,,2.0,7.0,4.0,,(I-AA play not counted),0.6363636363636364
216667,00338900,Washington & Jefferson College,Washington,2003,1214.0,1,1,3,2,,,,,6013.0,1.0,,600.0,6310.0,6310.0,895.0,895.0,1.0,,,0.4819,0.5181,0.4019,1135.0,,,0.7517,,23260.0,23260.0,,,,,2.0,2.0,7.0,,(Div III play not counted),0.2222222222222222
216667,00338900,Washington & Jefferson College,Washington,2003,1214.0,1,1,3,2,,,,,6013.0,1.0,,600.0,6310.0,6310.0,895.0,895.0,1.0,,,0.4819,0.5181,0.4019,1135.0,,,0.7517,,23260.0,23260.0,,,,,2.0,6.0,6.0,,,0.5
216667,00338900,Washington & Jefferson College,Washington,2003,1214.0,1,1,3,2,,,,,6013.0,1.0,,600.0,6310.0,6310.0,895.0,895.0,1.0,,,0.4819,0.5181,0.4019,1135.0,,,0.7517,,23260.0,23260.0,,,,,2.0,6.0,4.0,,(Div III play not counted),0.6
216667,00338900,Washington & Jefferson College,Washington,2003,1214.0,1,1,3,2,,,,,6013.0,1.0,,600.0,6310.0,6310.0,895.0,895.0,1.0,,,0.4819,0.5181,0.4019,1135.0,,,0.7517,,23260.0,23260.0,,,,,2.0,9.0,2.0,,(Div III play not counted),0.8181818181818182
216667,00338900,Washington & Jefferson College,Washington,2003,1214.0,1,1,3,2,,,,,6013.0,1.0,,600.0,6310.0,6310.0,895.0,895.0,1.0,,,0.4819,0.5181,0.4019,1135.0,,,0.7517,,23260.0,23260.0,,,,,2.0,3.0,7.0,,(Div III play not counted),0.3
217156,00340100,Brown University,Providence,2003,5730.0,1,1,4,1,,,,,9225.0,0.8204,,1000.0,8096.0,8096.0,1306.0,1306.0,1.0,,,0.5475,0.4525,0.159,1379.0,29.0,,0.9569,,29200.0,29200.0,,,,,2.0,5.0,5.0,,(I-AA play not counted),0.5
217864,00342300,Citadel Military College of South Carolina,Charleston,2003,2097.0,1,1,4,5,,,,,6078.0,1.0,,4980.0,4778.0,7538.0,898.0,2711.0,1.0,,,0.0577,0.9423,0.6774,1076.0,23.0,,0.7192,,4999.0,13410.0,,,,,2.0,5.0,7.0,,,0.4166666666666667
217882,00342500,Clemson University,Clemson,2003,13681.0,1,1,4,5,,,,,7097.0,0.89,,780.0,5038.0,5038.0,3876.0,3876.0,1.0,,,0.4504,0.5496,0.6082,1200.0,,,0.7212,,6934.0,14532.0,,,,,2.0,9.0,4.0,,,0.6923076923076923
218070,00343400,Furman University,Greenville,2003,2781.0,1,1,4,5,,,,,6926.0,0.9268,,750.0,6264.0,6264.0,1639.0,1639.0,1.0,,,0.5732,0.4268,0.5986,1277.0,28.0,,0.8423,,22712.0,22712.0,,,,,2.0,6.0,5.0,,(I-AA play not counted),0.5454545454545454
220862,00350900,University of Memphis,Memphis,2003,14772.0,1,1,4,5,,,,,6081.0,0.7307,,800.0,5300.0,5300.0,3080.0,3080.0,1.0,,,0.6027,0.3973,0.8857,996.0,21.0,,0.3329,,4234.0,12388.0,,,,,2.0,9.0,4.0,,,0.6923076923076923
220978,00351000,Middle Tennessee State University,Murfreesboro,2003,19635.0,1,1,4,5,,,,,5849.0,0.7279,,1000.0,4248.0,7100.0,2210.0,2210.0,1.0,,,0.533,0.467,0.7492,1030.0,22.0,,0.3972,,3910.0,11842.0,,,,,2.0,4.0,8.0,,,0.3333333333333333
221759,00353000,The University of Tennessee-Knoxville,Knoxville,2003,18906.0,1,1,4,5,,,,,7230.0,0.8142,,1122.0,5110.0,4630.0,4482.0,4482.0,1.0,,,0.5103,0.4897,0.7137,1099.0,24.0,,0.5882,,4370.0,13202.0,,,,,2.0,10.0,3.0,,,0.7692307692307693
221999,00353500,Vanderbilt University,Nashville,2003,6243.0,1,1,4,5,,,,,9029.0,0.6957,,950.0,9457.0,9457.0,1200.0,1200.0,1.0,,,0.5198,0.4802,0.4626,1322.0,29.0,,0.8327,,27720.0,27720.0,,,,,2.0,2.0,10.0,,,0.16666666666666666
223232,00354500,Baylor University,Waco,2003,11685.0,1,1,4,6,,,,,6746.0,0.8553,,1460.0,5634.0,5284.0,3088.0,3202.0,1.0,,,0.5824,0.4176,0.822,1139.0,25.0,,0.703,,18500.0,18500.0,,,,,2.0,3.0,9.0,,,0.25
225247,00357100,Hardin-Simmons University,Abilene,2003,1970.0,1,1,4,6,,,,,5125.0,0.7191,,750.0,3699.0,3699.0,2538.0,2538.0,1.0,,,0.5376,0.4624,0.5349,1020.0,22.0,,0.4554,,12176.0,12176.0,,,,,2.0,8.0,2.0,,(Div III play not counted),0.8
225511,00365200,University of Houston,Houston,2003,26024.0,1,1,4,6,,,,,7468.0,0.8843,,1000.0,5870.0,8474.0,4070.0,5194.0,1.0,,,0.5199,0.4801,0.7802,1055.0,,,0.402,,3258.0,8922.0,,,,,2.0,7.0,6.0,,,0.5384615384615384
227216,00359400,University of North Texas,Denton,2003,23862.0,1,1,4,6,,,,,6329.0,0.72,,1010.0,4900.0,5530.0,2170.0,3140.0,1.0,,,0.5508,0.4492,0.7062,1080.0,23.0,,0.3879,,4150.0,11050.0,,,,,2.0,9.0,4.0,,,0.6923076923076923
227757,00360400,Rice University,Houston,2003,2857.0,1,1,4,6,,,,,9686.0,0.8079,,800.0,7880.0,7880.0,1550.0,1550.0,1.0,,,0.4757,0.5243,0.2426,1410.0,,,0.9047,,19670.0,19670.0,,,,,2.0,5.0,7.0,,,0.4166666666666667
228246,00361300,Southern Methodist University,Dallas,2003,6147.0,1,1,4,6,,,,,7856.0,0.6381,,600.0,8391.0,6500.0,1400.0,1400.0,1.0,,,0.5463,0.4537,0.6471,1200.0,,,0.7169,,23588.0,23588.0,,,,,2.0,0.0,12.0,,,0.0
228459,00361500,Texas State University,San Marcos,2003,21974.0,1,1,4,6,,,,,5664.0,0.6877,,950.0,6500.0,6700.0,3210.0,3010.0,1.0,,,0.5548,0.4452,0.5604,1077.0,23.0,,0.4642,,3900.0,10510.0,,,,,2.0,5.0,7.0,,(I-AA play not counted),0.4166666666666667
228875,00363600,Texas Christian University,Fort Worth,2003,6765.0,1,1,4,6,,,,,7264.0,0.9726,,750.0,5780.0,5780.0,3070.0,2810.0,1.0,,,0.5979,0.4021,0.6495,1162.0,26.0,,0.6521,,17630.0,17630.0,,,,,2.0,11.0,2.0,,,0.8461538461538461
229115,00364400,Texas Tech University,Lubbock,2003,23595.0,1,1,4,6,,,,,6566.0,0.8462,,828.0,6023.0,6506.0,3167.0,3167.0,1.0,,,0.4539,0.5461,0.673,1110.0,24.0,,0.5371,,3953.0,9617.0,,,,,2.0,10.0,3.0,,,0.7692307692307693
229115,00364400,Texas Tech University,Lubbock,2003,23595.0,1,1,4,6,,,,,6566.0,0.8462,,828.0,6023.0,6506.0,3167.0,3167.0,1.0,,,0.4539,0.5461,0.673,1110.0,24.0,,0.5371,,3953.0,9617.0,,,,,2.0,2.0,11.0,,,0.15384615384615385
229115,00364400,Texas Tech University,Lubbock,2003,23595.0,1,1,4,6,,,,,6566.0,0.8462,,828.0,6023.0,6506.0,3167.0,3167.0,1.0,,,0.4539,0.5461,0.673,1110.0,24.0,,0.5371,,3953.0,9617.0,,,,,2.0,4.0,8.0,,,0.3333333333333333
229115,00364400,Texas Tech University,Lubbock,2003,23595.0,1,1,4,6,,,,,6566.0,0.8462,,828.0,6023.0,6506.0,3167.0,3167.0,1.0,,,0.4539,0.5461,0.673,1110.0,24.0,,0.5371,,3953.0,9617.0,,,,,2.0,8.0,5.0,,,0.6153846153846154
229115,00364400,Texas Tech University,Lubbock,2003,23595.0,1,1,4,6,,,,,6566.0,0.8462,,828.0,6023.0,6506.0,3167.0,3167.0,1.0,,,0.4539,0.5461,0.673,1110.0,24.0,,0.5371,,3953.0,9617.0,,,,,2.0,3.0,8.0,,(Div II play not counted),0.2727272727272727
230038,00367000,Brigham Young University,Provo,2003,29932.0,1,1,4,7,,,,,8142.0,0.7289,,1167.0,5354.0,5354.0,3050.0,3050.0,1.0,,,0.4931,0.5069,0.7771,1210.0,27.0,,0.7368,,3150.0,3150.0,,,,,2.0,4.0,8.0,,,0.3333333333333333
230728,00367700,Utah State University,Logan,2003,13816.0,1,2,4,7,,,,,6153.0,0.9566,,870.0,4230.0,5200.0,3030.0,3030.0,1.0,,,0.4841,0.5159,0.9392,1092.0,24.0,,0.4246,,3141.0,8946.0,,,,,2.0,3.0,9.0,,,0.25
230764,00367500,University of Utah,Salt Lake City,2003,21322.0,1,1,4,7,,,,,7395.0,0.7874,,1086.0,6264.0,6264.0,3370.0,3370.0,1.0,,,0.4473,0.5527,0.862,1110.0,24.0,,0.5117,,3646.0,11291.0,,,,,2.0,10.0,2.0,,,0.8333333333333334
233374,00374400,University of Richmond,University of Richmond,2003,3329.0,1,1,4,5,,,,,7531.0,0.6178,,1050.0,5160.0,5160.0,990.0,990.0,1.0,,,0.5254,0.4746,0.4211,1305.0,29.0,,0.8147,,24940.0,24940.0,,,,,2.0,2.0,9.0,,(I-AA play not counted),0.18181818181818182
234085,00375300,Virginia Military Institute,Lexington,2003,1333.0,1,1,3,5,,,,,6941.0,0.7554,,650.0,5266.0,0.0,1650.0,0.0,1.0,,,0.0645,0.9355,0.4962,1134.0,24.0,,0.6777,,7584.0,20296.0,,,,,2.0,8.0,5.0,,,0.6153846153846154
236939,00380000,Washington State University,Pullman,2003,4590.0,1,4,4,8,,,,,6510.0,0.8421,,912.0,6196.0,8716.0,3360.0,3360.0,1.0,,,0.529,0.471,0.7798,1060.0,,,0.5997,,5280.0,13382.0,,,,,2.0,10.0,3.0,,,0.7692307692307693
237525,00381500,Marshall University,Huntington,2003,11574.0,1,1,4,5,,,,,5397.0,0.5895,,800.0,5856.0,5856.0,2444.0,2444.0,1.0,,,0.5319,0.4681,0.9488,1008.0,22.0,,0.3686,,3260.0,8944.0,,,,,2.0,8.0,4.0,,,0.6666666666666666
238032,00382700,West Virginia University,Morgantown,2003,17517.0,1,1,4,5,,,,,6328.0,0.7333,,740.0,5822.0,5822.0,2320.0,2320.0,1.0,,,0.4675,0.5325,0.939,1053.0,23.0,,0.5638,,3548.0,10768.0,,,,,2.0,8.0,5.0,,,0.6153846153846154
240444,00389500,University of Wisconsin-Madison,Madison,2003,28217.0,1,1,4,3,,,,,8470.0,0.7619,,820.0,6130.0,6130.0,2130.0,2130.0,1.0,,,0.5286,0.4714,0.6583,1245.0,28.0,,0.7582,,5136.0,19136.0,,,,,2.0,7.0,6.0,,,0.5384615384615384
240727,00393200,University of Wyoming,Laramie,2003,8927.0,1,1,4,7,,,,,6531.0,0.9468,,1000.0,5546.0,5546.0,2679.0,2679.0,1.0,,,0.5227,0.4773,0.9509,1070.0,23.0,,0.5666,,3090.0,8940.0,,,,,2.0,4.0,8.0,,,0.3333333333333333
243744,00130500,Stanford University,Stanford,2003,7054.0,1,1,4,8,,,,,12781.0,0.9821,,1185.0,9073.0,0.0,1770.0,0.0,1.0,,,0.501,0.499,0.1258,1439.0,31.0,,0.9411,,28563.0,28563.0,,,,,2.0,4.0,7.0,,,0.36363636363636365
243780,00182500,Purdue University-Main Campus,West Lafayette,2003,31596.0,1,1,4,3,,,,,8165.0,0.8446,,890.0,6700.0,6700.0,1340.0,1340.0,1.0,,,0.4,0.6,0.7867,1152.0,26.0,,0.6717,,5860.0,17640.0,,,,,2.0,9.0,4.0,,,0.6923076923076923
100663,00105200,University of Alabama at Birmingham,Birmingham,2004,10854.0,1,1,4,5,,,,,7398.0,0.9,,900.0,8743.0,8823.0,2438.0,3375.0,1.0,,,0.6124,0.3876,0.8592,1037.0,22.0,0.77,0.3773,,4662.0,10422.0,,,,,2.0,6.0,6.0,,,0.5
100858,00100900,Auburn University,Auburn,2004,18879.0,1,1,4,5,,,,,7694.0,0.89,,900.0,6686.0,6692.0,1988.0,2424.0,1.0,,,0.4842,0.5158,0.8417,1122.0,25.0,0.85,0.6497,,4828.0,14048.0,,,,,2.0,13.0,0.0,,,1.0
102368,00104700,Troy University,Troy,2004,13253.0,1,2,4,5,,,,,4786.0,0.3618,,860.0,4812.0,4948.0,2919.0,3128.0,1.0,,,0.4559,0.5441,0.6754,950.0,20.0,0.72,0.5078,,4162.0,8012.0,,,,,2.0,7.0,5.0,,,0.5833333333333334
104151,00108100,Arizona State University Campus Immersion,Tempe,2004,38117.0,1,3,4,6,,,,,8109.0,0.8551,,838.0,6574.0,6574.0,3726.0,3726.0,1.0,,,0.5158,0.4842,0.861,1099.0,24.0,0.77,0.5458,,4064.0,12919.0,,,,,2.0,3.0,8.0,,,0.2727272727272727
104151,00108100,Arizona State University Campus Immersion,Tempe,2004,38117.0,1,3,4,6,,,,,8109.0,0.8551,,838.0,6574.0,6574.0,3726.0,3726.0,1.0,,,0.5158,0.4842,0.861,1099.0,24.0,0.77,0.5458,,4064.0,12919.0,,,,,2.0,9.0,3.0,,,0.75
106397,00110800,University of Arkansas,Fayetteville,2004,13124.0,1,1,4,5,,,,,7044.0,0.9206,,892.0,5927.0,5927.0,2902.0,2902.0,1.0,,,0.4938,0.5062,0.7848,1148.0,25.0,0.84,0.5289,,5135.0,12425.0,,,,,2.0,5.0,6.0,,,0.45454545454545453
106458,00109000,Arkansas State University,Jonesboro,2004,8773.0,1,3,4,5,,,,,5397.0,0.7311,,1000.0,4320.0,11715.0,2880.0,2880.0,1.0,,,0.5955,0.4045,0.6399,970.0,21.0,0.68,0.3613,,5155.0,11515.0,,,,,2.0,3.0,8.0,,,0.2727272727272727
110635,00131200,University of California-Berkeley,Berkeley,2004,22880.0,1,1,4,8,,,,,10562.0,0.7581,,1240.0,11630.0,9182.0,1938.0,2576.0,1.0,,,0.5396,0.4604,0.2387,1291.0,27.0,0.96,0.8657,,6730.0,23686.0,,,,,2.0,10.0,2.0,,,0.8333333333333334
122409,00115100,San Diego State University,San Diego,2004,26282.0,1,2,4,8,,,,,7506.0,0.5658,,1260.0,8787.0,8729.0,2993.0,3303.0,1.0,,,0.582,0.418,0.4962,1075.0,,0.84,0.4658,,2936.0,13106.0,,,,,2.0,4.0,7.0,,,0.36363636363636365
122755,00115500,San Jose State University,San Jose,2004,21663.0,1,1,4,8,,,,,7810.0,0.4565,,1260.0,8136.0,8856.0,2664.0,3420.0,1.0,,,0.5063,0.4937,0.5191,990.0,,0.82,0.381,,2958.0,13128.0,,,,,2.0,2.0,9.0,,,0.18181818181818182
123961,00132800,University of Southern California,Los Angeles,2004,16271.0,1,1,4,8,,,,,9610.0,0.6143,,644.0,8998.0,8926.0,2214.0,2214.0,1.0,,,0.5076,0.4924,0.2698,1338.0,29.0,0.96,0.8212,,30512.0,30512.0,,,,,2.0,11.0,0.0,,,1.0
126818,00135000,Colorado State University-Fort Collins,Fort Collins,2004,21176.0,1,1,4,7,,,,,7388.0,0.7481,,900.0,6016.0,6190.0,2000.0,2000.0,1.0,,,0.5109,0.4891,0.8343,1125.0,25.0,0.83,0.6387,,3790.0,14377.0,,,,,2.0,4.0,7.0,,,0.36363636363636365
127741,00134900,University of Northern Colorado,Greeley,2004,10407.0,1,1,4,7,,,,,5697.0,0.7167,,931.0,5954.0,5954.0,2868.0,2868.0,1.0,,,0.6043,0.3957,0.7053,1049.0,23.0,0.72,0.4503,,2850.0,11740.0,,,,,2.0,8.0,5.0,,,0.6153846153846154
127741,00134900,University of Northern Colorado,Greeley,2004,10407.0,1,1,4,7,,,,,5697.0,0.7167,,931.0,5954.0,5954.0,2868.0,2868.0,1.0,,,0.6043,0.3957,0.7053,1049.0,23.0,0.72,0.4503,,2850.0,11740.0,,,,,2.0,12.0,1.0,,(Div II play not counted),0.9230769230769231
127741,00134900,University of Northern Colorado,Greeley,2004,10407.0,1,1,4,7,,,,,5697.0,0.7167,,931.0,5954.0,5954.0,2868.0,2868.0,1.0,,,0.6043,0.3957,0.7053,1049.0,23.0,0.72,0.4503,,2850.0,11740.0,,,,,2.0,3.0,8.0,,(Div II play not counted),0.2727272727272727
128328,00136900,United States Air Force Academy,USAF Academy,2004,4266.0,1,1,3,0,,,,,7118.0,1.0,,0.0,0.0,,0.0,,1.0,,,0.1786,0.8214,0.1257,1296.0,29.0,0.86,0.8131,,0.0,0.0,,,,,2.0,5.0,6.0,,,0.45454545454545453
129020,00141700,University of Connecticut,Storrs,2004,15260.0,1,4,4,1,,,,,9035.0,0.9704,,725.0,7404.0,7404.0,2400.0,2400.0,1.0,,,0.5239,0.4761,0.5047,1180.0,,0.9,0.7074,,7490.0,19322.0,,,,,2.0,8.0,4.0,,,0.6666666666666666
130794,00142600,Yale University,New Haven,2004,5268.0,1,1,4,1,,,,,11231.0,0.7352,,850.0,9030.0,9030.0,2270.0,2270.0,1.0,,,0.4953,0.5047,0.1136,1471.0,32.0,0.99,0.9645,,29820.0,29820.0,,,,,2.0,5.0,5.0,,(I-AA play not counted),0.5
131496,00144500,Georgetown University,Washington,2004,6282.0,1,1,4,2,,,,,9429.0,0.6941,,960.0,10154.0,10154.0,1653.0,1653.0,1.0,,,0.5423,0.4577,0.2187,1364.0,30.0,0.97,0.9299,,30163.0,30163.0,,,,,2.0,3.0,8.0,,(I-AA play not counted),0.2727272727272727
132903,00395400,University of Central Florida,Orlando,2004,34890.0,1,1,4,5,,,,,6523.0,0.9421,,828.0,7398.0,7398.0,3542.0,3542.0,1.0,,,0.552,0.448,0.5539,1144.0,25.0,0.82,0.5493,,3180.0,15686.0,,,,,2.0,0.0,11.0,,,0.0
133669,00148100,Florida Atlantic University,Boca Raton,2004,19594.0,1,1,4,5,,,,,6597.0,0.5461,,686.0,6433.0,7871.0,1384.0,1384.0,1.0,,,0.6039,0.3961,0.6548,1021.0,21.0,0.71,0.3659,,2474.0,12479.0,,,,,2.0,9.0,3.0,,,0.75
133951,00963500,Florida International University,Miami,2004,26284.0,1,1,4,5,,,,,7038.0,0.9541,,1140.0,7341.0,9346.0,3580.0,4240.0,1.0,,,0.5675,0.4325,0.3149,1128.0,24.0,0.83,0.4688,,2914.0,15420.0,,,,,2.0,3.0,7.0,,,0.3
134097,00148900,Florida State University,Tallahassee,2004,29820.0,1,1,4,5,,,,,7371.0,0.7493,,800.0,7266.0,7266.0,2124.0,2124.0,1.0,,,0.566,0.434,0.6466,1147.0,25.0,0.87,0.655,,2892.0,15398.0,,,,,2.0,7.0,5.0,,,0.5833333333333334
134097,00148900,Florida State University,Tallahassee,2004,29820.0,1,1,4,5,,,,,7371.0,0.7493,,800.0,7266.0,7266.0,2124.0,2124.0,1.0,,,0.566,0.434,0.6466,1147.0,25.0,0.87,0.655,,2892.0,15398.0,,,,,2.0,9.0,3.0,,,0.75
134097,00148900,Florida State University,Tallahassee,2004,29820.0,1,1,4,5,,,,,7371.0,0.7493,,800.0,7266.0,7266.0,2124.0,2124.0,1.0,,,0.566,0.434,0.6466,1147.0,25.0,0.87,0.655,,2892.0,15398.0,,,,,2.0,9.0,3.0,,,0.75
137351,00153700,University of South Florida,Tampa,2004,32458.0,1,2,4,5,,,,,6738.0,0.9601,,800.0,6730.0,6000.0,3670.0,3670.0,1.0,,,0.5922,0.4078,0.5109,1071.0,23.0,0.81,0.4669,,3090.0,15960.0,,,,,2.0,4.0,7.0,,,0.36363636363636365
139940,00157400,Georgia State University,Atlanta,2004,18907.0,1,1,4,5,,,,,6814.0,0.9534,,1000.0,6730.0,10986.0,11252.0,1740.0,1.0,,,0.6104,0.3896,0.563,1088.0,23.0,0.83,0.4064,,4154.0,14260.0,,,,,2.0,10.0,2.0,,,0.8333333333333334
139940,00157400,Georgia State University,Atlanta,2004,18907.0,1,1,4,5,,,,,6814.0,0.9534,,1000.0,6730.0,10986.0,11252.0,1740.0,1.0,,,0.6104,0.3896,0.563,1088.0,23.0,0.83,0.4064,,4154.0,14260.0,,,,,2.0,7.0,5.0,,,0.5833333333333334
141574,00161000,University of Hawaii at Manoa,Honolulu,2004,13693.0,1,1,4,8,,,,,7596.0,0.7367,,1017.0,6043.0,7474.0,1409.0,1409.0,1.0,,,0.5564,0.4436,0.6682,1081.0,22.0,0.75,0.5591,,3580.0,10060.0,,,,,2.0,8.0,5.0,,,0.6153846153846154
142115,00161600,Boise State University,Boise,2004,14841.0,1,1,4,7,,,,,5545.0,0.5616,,1014.0,4678.0,4678.0,3638.0,3638.0,1.0,,,0.5415,0.4585,0.9236,1016.0,23.0,0.63,0.3018,,3520.0,10576.0,,,,,2.0,11.0,1.0,,,0.9166666666666666
